name-pr,version,name,loc,bug
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionServerOperationQueue,24,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1647,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.MiniHBaseCluster,45,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestMasterTransistions,41,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,168,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestRegionServerOperationQueue,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestRegionServerOperationQueue,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestLogRolling,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.CopyTable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ChangeTableState,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TableOperation,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1617,no
hadoop,0.92RC0,org.apache.hadoop.hbase.thrift.ThriftServer,553,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseClient,437,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestScannerTimeout,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTableInterface,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Sleeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1460,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,794,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseClient,435,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,644,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Bytes,505,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.SoftValueSortedMap,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.StoreScanner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestMinorCompactingStoreScanner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.HMaster,815,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreFlusher,119,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestHTablePool,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.FilterList,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,922,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseClient,428,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.transactional.TestTransactions,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1615,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Sleeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableInputFormat,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.TestHQuorumPeer,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.RowSpec,22,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreFlusher,100,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.RowSpec,10,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,798,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1436,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.BaseScanner,228,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,935,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.WildcardColumnTracker,68,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.WALEdit,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Sleeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableInputFormat,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ServerManager,422,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,491,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.WALEdit,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1429,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestDeleteCompare,6,no
hadoop,0.92RC0,org.apache.hadoop.hbase.PerformanceEvaluation,626,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,851,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,801,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,88,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.RegexStringComparator,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.TestHQuorumPeer,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,914,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableInputFormatBase,66,no
hadoop,0.92RC0,org.apache.hadoop.hbase.PerformanceEvaluation,619,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,792,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1418,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1401,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper,358,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,633,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,919,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.replication.ReplicationHLog,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.WritableByteArrayComparable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.HFileOutputFormat,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,791,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.BaseScanner,228,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1400,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1398,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestFromClientSide,2430,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.Leases,16,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.transactional.TestTHLogRecovery,47,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.MiniClusterTestCase,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.RowResource,72,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.auth.TestHBCAuthenticator,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.Leases,9,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestExplicitColumnTracker,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper,354,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HTableDescriptor,294,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,580,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,919,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableOutputFormat,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestMergeTool,35,no
hadoop,0.92RC0,org.apache.hadoop.hbase.replication.TestReplication,5,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestWideScanner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.SingleColumnValueFilter,36,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseRpcMetrics,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,483,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.tableindexed.IndexSpecification,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.DisabledBecauseVariableSubstTooLargeExceptionTestTableIndex,68,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,910,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.TestHbaseObjectWritable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestHMsg,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,801,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.SingleColumnValueFilter,36,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,446,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,1271,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStoreFile,81,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestAdmin,130,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,74,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Put,193,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Bytes,488,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestFromClientSide,2421,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,445,no
hadoop,0.92RC0,org.apache.hadoop.hbase.thrift.generated.Hbase,23966,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HBaseConfiguration,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseRpcMetrics,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.MiniZooKeeperCluster,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,164,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,745,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.metrics.RegionServerMetrics,17,no
hadoop,0.92RC0,org.apache.hadoop.hbase.PerformanceEvaluation,616,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper,296,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.ScannerResultGenerator,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.PerformanceEvaluation,618,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.RowResource,91,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.KeyValueSortReducer,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1596,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.DisabledBecauseVariableSubstTooLargeExceptionTestTableIndex,40,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.TestRowResource,116,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableInputFormat,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStoreReconstruction,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,74,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1585,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,745,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,51,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.DisabledBecauseVariableSubstTooLargeExceptionTestTableIndex,40,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableInputFormatBase,65,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,702,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseRPC,258,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.metrics.RegionServerMetrics,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.Leases,5,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,115,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,702,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1586,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.StoreScanner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ZKMasterAddressWatcher,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestAdmin,129,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestAdmin,102,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HTableDescriptor,295,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.UnmodifyableHTableDescriptor,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,48,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper,293,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,110,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,761,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,761,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,757,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,757,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,757,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,754,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.HQuorumPeer,52,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestZooKeeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.CompactSplitThread,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,767,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1582,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,763,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTableInterface,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,747,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1572,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestFromClientSide,2418,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestFromClientSide,2400,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper,260,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,426,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Put,80,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStoreScanner,172,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,758,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,749,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.MurmurHash,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,993,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestSingleColumnValueFilter,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,48,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestTableInputFormatScan,63,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ServerManager,394,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Get,92,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStoreScanner,138,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestWildcardColumnTracker,28,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestGetDeleteTracker,47,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1574,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.transactional.TestTransactions,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HTableDescriptor,288,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,847,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.tableindexed.IndexedRegion,56,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HTableDescriptor,290,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1572,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1572,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,744,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HTableDescriptor,278,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.BaseScanner,141,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestLogRolling,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestZooKeeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStoreFlusher,104,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,743,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ServerManager,400,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestLogRolling,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.FSUtils,129,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestZooKeeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.HLog,747,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,442,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestScanner,191,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestKeyValueHeap,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper,284,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,847,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,993,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.wal.TestHLog,49,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HServerInfo,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,912,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HServerInfo,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.HServerInfo,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1644,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestMergeTool,33,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HServerInfo,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Bytes,490,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestMergeTool,33,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.tableindexed.IndexSpecification,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HLog,747,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.TestRegionManager,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestHTablePool,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Scan,161,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestGetClosestAtOrBefore,90,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.WhileMatchFilter,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestScanner,191,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestScanner,191,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.PerformanceEvaluation,623,no
hadoop,0.92RC0,org.apache.hadoop.hbase.PerformanceEvaluation,588,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHLog,27,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHLog,27,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHLog,16,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHLog,35,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHLog,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHLog,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TestTableIndex,34,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1659,no
hadoop,0.92RC0,org.apache.hadoop.hbase.MiniHBaseCluster,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestMergeTool,33,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,1159,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1679,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestFilter,566,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1681,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.CompressionTest,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,844,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,843,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.transactional.TransactionalRegion,377,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.transactional.TestTHLog,2,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,901,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.MetaScanner,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.Bytes,488,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,844,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.tableindexed.TestIndexedTable,5,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Scan,157,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableInputFormatBase,53,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTablePool,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,839,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Result,211,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1685,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1672,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapred.SampleUploader,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.TableMapReduceUtil,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestClient,1841,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestSerialization,225,no
hadoop,0.92RC0,org.apache.hadoop.hbase.util.TestMigration,26,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,996,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,993,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.tableindexed.TestIndexedTable,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestSingleColumnValueFilter,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestClient,1813,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Delete,87,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Result,247,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,1143,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestClient,1797,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.model.TestScannerModel,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.TestSerialization,272,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStore,101,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,880,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.BaseScanner,136,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.RowResource,77,no
hadoop,0.92RC0,org.apache.hadoop.hbase.stargate.model.CellModel,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.metrics.RegionServerMetrics,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestSerialization,245,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,994,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,993,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Result,201,no
hadoop,0.92RC0,org.apache.hadoop.hbase.PerformanceEvaluation,473,no
hadoop,0.92RC0,org.apache.hadoop.hbase.thrift.ThriftServer,465,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestScanWildcardColumnTracker,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.filter.TestValueFilter,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.ScanWildcardColumnTracker,0,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,1014,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,919,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,992,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,986,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.ServerManager,397,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestZooKeeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,837,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestHRegion,992,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1375,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,913,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.IndexRecordWriter,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.Dispatcher,222,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.mapreduce.RowCounter,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestHTablePool,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseServer,720,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.TestPut,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.MemStore,336,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,833,no
hadoop,0.92RC0,org.apache.hadoop.hbase.TestZooKeeper,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestMemStore,311,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.TestStore,101,no
hadoop,0.92RC0,org.apache.hadoop.hbase.io.hfile.HFile,888,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.Dispatcher,220,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegion,1378,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Put,82,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.Scan,207,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HTable,829,no
hadoop,0.92RC0,org.apache.hadoop.hbase.rest.TimestampModel,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.client.HConnectionManager,679,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,898,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,894,yes
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HLog,660,no
hadoop,0.92RC0,org.apache.hadoop.hbase.master.RegionManager,888,no
hadoop,0.92RC0,org.apache.hadoop.hbase.thrift.ThriftServer,465,no
hadoop,0.92RC0,org.apache.hadoop.hbase.ipc.HBaseClient,414,no
hadoop,0.92RC0,org.apache.hadoop.hbase.HTableDescriptor,285,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.HRegionServer,1648,no
hadoop,0.92RC0,org.apache.hadoop.hbase.mapred.TableMap,0,no
hadoop,0.92RC0,org.apache.hadoop.hbase.thrift.ThriftServer,465,no
hadoop,0.92RC0,org.apache.hadoop.hbase.regionserver.Store,962,no
